,label,name,party,wahlkreis,x,y,digital,familie,demokratie,natur,arbeit
460,robby-schlund,Dr. Robby Schlund,AfD,Gera - Greiz - Altenburger Land,-553.37805,188.802,0.0,0.0,0.060278483572594015,0.0,0.008909538848922899
461,katharina-droge,Katharina Dröge,DIE GRÜNEN,Köln III,305.1296,125.97842,0.00764521390891663,0.0,0.01914005931008366,0.1202172860433494,0.021191244267036658
462,martin-sichert,Martin Sichert,AfD,Nürnberg-Nord,-1071.6068,204.97403,0.021901643425097518,0.0,0.14957725448584874,0.009571038769072322,0.019174018102588033
463,julian-eder,Julian Eder,DIE LINKE,Wetterau I,323.9059,799.9473,0.0,0.03463611368864665,0.007605422703936859,0.016757486180993188,0.07175099556755468
464,gonul-eglence,Gönül Eglence,DIE GRÜNEN,Essen II,44.160324,598.5668,0.0052558326038919245,0.010776570684211112,0.03594736700946536,0.015565878558639591,0.012256964452665131
465,gerold-otten,Gerold Otten,AfD,München-Land,-630.0082,5.0484977,0.0,0.0,0.03873125262624126,0.006957632362140594,0.01151145580517003
466,jurgen-loos,Jürgen Loos,ÖDP,Fürstenfeldbruck,-873.75616,415.37616,0.0,0.0,0.114951995142869,0.017795323699232955,0.0
467,frigga-wendt,Frigga Wendt,Parteilos,Berlin-Friedrichshain-Kreuzberg - Prenzlauer Berg Ost,-606.38556,534.1071,0.0070951506135698795,0.010190970523433962,0.05339605081742994,0.008021948864733609,0.0
468,susanne-ferschl,Susanne Ferschl,DIE LINKE,Ostallgäu,1108.9857,5.187786,0.0,0.16893394390681582,0.0,0.0,0.18871151898895488
469,jochen-lobnig,Jochen Lobnig,PIRATEN,Krefeld II - Wesel II,665.6015,5.32214,0.05501562533762471,0.03921373457031235,0.01588489135768653,0.0,0.07660854825230748
470,johannes-dallheimer,Johannes Dallheimer,FDP,Ansbach,-75.87418,-612.62946,0.024245636800973684,0.05434701725719597,0.04771402050851962,0.00580119536990136,0.012706620279286452
471,renate-alt,Renata Alt,FDP,Nürtingen,-615.4659,128.52852,0.0,0.019767585906618854,0.07300176642297529,0.0,0.0
472,giesela-brandes-steggewentz,Giesela Brandes-Steggewentz,DIE LINKE,Stadt Osnabrück,642.71515,169.77524,0.0,0.04413304750406321,0.006566611130038092,0.01176754413758654,0.08579068300611871
473,verena-thummel,Verena Thümmel,Bündnis C,Hof,579.0862,138.59879,0.0,0.11778071048581,0.021612802213893,0.007046831352891205,0.007745455582682941
474,marcel-duda,Marcel Duda,DIE GRÜNEN,Cuxhaven - Stade II,178.6642,-364.90067,0.03783949741421568,0.018163624125057787,0.04472284385966602,0.08664095147369197,0.06981013562599671
475,paul-ziemiak,Paul Ziemiak,CDU,Herne - Bochum II,877.90765,-102.997375,0.0,0.13695862200975062,0.0,0.0,0.015083050014996024
476,klaus-brinkmann,Klaus Brinkmann,DIE LINKE,Gifhorn - Peine,1125.5194,482.2623,0.011217446904230832,0.03171341985327564,0.037151792628964696,0.0026947024300175127,0.2194252542287176
477,thomas-cohnen,Dr. Thomas Cohnen,Neue Liberale,Neustadt - Speyer,-1122.4706,254.56898,0.03130849111092728,0.011762596326887862,0.13998871403896745,0.00194203433039734,0.04009233469103687
478,christoph-raabs,Christoph Raabs,ÖDP,Coburg,-699.9196,15.11469,0.028499704598149864,0.045629405355532775,0.043214624134127584,0.03261098746512285,0.0
479,angelika-stoof,Angelika Stoof,Parteilos,Schwerin - Ludwigslust-Parchim I - Nordwestmecklenburg I,401.2476,762.47394,0.0,0.010974922574332632,0.005539806001282006,0.0,0.08428765427883309
480,alexander-arpaschi,Alexander Arpaschi,AfD,Karlsruhe-Land,-1019.1137,253.20941,0.0,0.0,0.159139226084719,0.0,0.0031718697687233106
481,heike-baehrens,Heike Baehrens,SPD,Göppingen,364.8125,450.18958,0.010905033894279234,0.0,0.053050248230350684,0.0,0.02789832955600956
482,dr-manfred-dietrich,Dr. Manfred Dietrich,FDP,Frankfurt (Oder) - Oder-Spree,-621.5227,-718.58966,0.1399606041198127,0.0840045930887739,0.004354971433302246,0.02659289837344638,0.03354860946653805
483,melanie-bernstein,Melanie Bernstein,CDU,Plön - Neumünster,529.7787,-611.481,0.029343295843397312,0.15157939085868802,0.0213551596583478,0.0,0.035864459806501686
484,johanna-uekermann,Johanna Uekermann,SPD,Straubing,-204.05199,-561.24725,0.045773353582956415,0.07380483101492379,0.019958175451808526,0.0,0.07367232865109953
485,jan-deboy,Jan Deboy,SPD,Groß-Gerau,305.80545,488.29315,0.0,0.046885847878538486,0.04779565050790502,0.036834221068697874,0.03259539882771404
486,harald-hermann,Harald Hermann,PIRATEN,Stuttgart II,-343.34482,154.14043,0.02464710148443311,0.034222658672306575,0.03746551082725531,0.0,0.025539609453916413
487,katharina-grassler,Katharina Grassler,PIRATEN,Regensburg,-1160.423,475.73715,0.0,0.0,0.1606621781225827,0.0,0.0
488,frank-aumeier,Frank Aumeier,FREIE WÄHLER,Schwandorf,366.6844,-735.5528,0.007904938780783887,0.07135554483461466,0.011534796227327872,0.0,0.0483868708345916
489,hans-werner-kammer,Hans- Kammer,CDU,Friesland - Wilhelmshaven - Wittmund,83.81601,-714.02515,0.03307696923837847,0.017828943921578945,0.01800022641732595,0.0,0.007496934007758394
490,nico-wehnemann,Dr. h.c. Nico Wehnemann,DIE PARTEI,Frankfurt am Main I,-504.35034,-200.26619,0.01266753154852689,0.0074088442674229565,0.0271824133604622,0.004808704820322773,0.010623340096351548
491,stephan-kothe,Stephan Köthe,AfD,Esslingen,-1290.3445,533.86615,0.01943261616796637,0.05014625162486167,0.2023583067055088,0.017153587644499653,0.022600446404221944
492,thomas-cieszynski,Thomas Cieszynski,FREIE WÄHLER,Unna I,-354.72958,425.55212,0.0,0.12550555879631098,0.10070962245153507,0.0,0.03265653921596617
493,simon-schafer,Simon Schäfer,DIE PARTEI,Rhein-Neckar,9.741783,-78.24954,0.003823871048816493,0.009698115337990969,0.005986555691898596,0.055118735949952334,0.0
494,rhavin-grobert,Rhavin Grobert,DIE PARTEI,Berlin-Spandau - Charlottenburg Nord,-1015.5497,491.85904,0.007551140652325858,0.005885045947976812,0.13673273712804307,0.005732956940296271,0.02216245652605085
495,manja-schule,Dr. Manja Schüle,SPD,Potsdam - Potsdam-Mittelmark II - Teltow-Fläming II,1257.7911,-325.28625,0.039397922233287,0.3450648884808024,0.011925273396452695,0.0,0.05600124571465385
496,denny-jankowski,Denny Jankowski,AfD,Jena - Sömmerda - Weimarer Land I,144.01532,197.22202,0.01535904310076346,0.001189736275303348,0.01921319948154064,0.0,0.06563235538662884
497,matthias-hohn,Matthias Höhn,DIE LINKE,Altmark,563.2623,581.1622,0.011296719602701984,0.03648576408432616,0.03196352684118687,0.0,0.10810714195554634
498,falko-mohrs,Falko Mohrs,SPD,Helmstedt - Wolfsburg,596.50745,-641.60846,0.035140397953921834,0.12590481578919022,0.015911790686499526,0.006470639854495438,0.11052472623751433
499,florian-philipp-ott,Florian Philipp Ott,FDP,Krefeld II - Wesel II,-524.5361,-891.7111,0.10283666349654984,0.12159324062729318,0.02644687235166177,0.009311398168320068,0.05632870193156635
500,herbert-sobierei,Herbert Sobierei,AfD,Delmenhorst - Wesermarsch - Oldenburg-Land,-205.94885,-204.17955,0.0,0.0,0.03929083787024705,0.0,0.052918420211228494
501,bruno-mayer,Bruno Mayer,Parteilos,Karlsruhe-Stadt,-965.19617,300.65683,0.0,0.0,0.2364924224142628,0.0,0.0
502,caren-lay,Caren Lay,DIE LINKE,Bautzen I,841.651,467.07925,0.0,0.0,0.01819434818447132,0.0031264415558582364,0.2148633549646684
503,daniel-barski,Daniel Barski,Parteilos,Freiburg,-1344.7296,443.99985,0.021212816996990992,0.06092102549685108,0.239639249811036,0.07901865422742221,0.021550999532140944
504,kerstin-kassner,Kerstin Kassner,DIE LINKE,Vorpommern-Rügen - Vorpommern-Greifswald I,560.5178,206.77208,0.0,0.08670582610107876,0.06306304583428496,0.026664133678194705,0.02018775911831435
505,yvonne-magwas,Yvonne Magwas,CDU,Vogtlandkreis,-51.726315,-750.10675,0.06801299118031205,0.03395225650540856,0.034109508588906816,0.0022935899133488965,0.0360391448325852
506,daniel-meincke,Daniel Meincke,FREIE WÄHLER,Hamburg-Altona,-333.80322,-115.165565,0.0062543276209973435,0.046045353053404035,0.007690957272874986,0.0,0.0
507,peter-rommele,Peter Römmele,MLPD,Duisburg II,312.66318,629.3272,0.013066077920369323,0.026558645800294968,0.019689207721690576,0.006675695108368396,0.016740453291845536
508,fritz-hofmann,Friedrich Christoph Hofmann,MLPD,Eisenach - Wartburgkreis - Unstrut-Hainich-Kreis,-988.8424,-232.2651,0.0,0.0,0.0,0.0,0.0
509,wilhelm-schild,Wilhelm Schild,ÖDP,Mainz,-306.63693,-49.75745,0.0680937397090867,0.017223579065959924,0.00816024691982306,0.0,0.0
510,tamina-veit,Tamina Veit,DIE LINKE,Lahn-Dill,491.4599,227.97621,0.0,0.030495372026442712,0.03323881755859021,0.0,0.11088596255737343
511,katrin-feldmann,Katrin Feldmann,DIE GRÜNEN,Aachen I,-468.21255,-470.7212,0.031936415875262816,0.018487913381697068,0.04588830362550233,0.07107059722661885,0.0491697124947959
512,bernhard-barutta,Herr Bernhard Barutta,FREIE WÄHLER,Heidelberg,-829.4076,254.93738,0.023204636846436182,0.027530094632363937,0.1273991381100606,0.023040770589348187,0.09896479376808286
513,canan-bayram,Canan Bayram,DIE GRÜNEN,Berlin-Friedrichshain-Kreuzberg - Prenzlauer Berg Ost,344.85162,192.34836,0.008064717227430275,0.01852232222614295,0.01722431468069879,0.06574086552745716,0.08034793069230706
514,martina-renner,Martina Renner,DIE LINKE,Erfurt - Weimar - Weimarer Land II,-185.85986,574.1485,0.0018181697280646792,0.011886390028523331,0.07086547713780171,0.016961375790872063,0.07938007490180334
515,dr-robert-mertel,Dr. Robert Mertel,BÜRGER-BLOCK e.V.,München-West/Mitte,-615.8264,-150.6246,0.0,0.01834172215967111,0.07051458794121647,0.03577923304806865,0.020531094020699373
516,uta-strewe,Dr. Uta Strewe,SPD,Bautzen I,1219.6586,-260.824,0.007785551470673578,0.3610485692258668,0.02464718000229444,0.00331945659977642,0.008115875275502097
517,katharina-graunke,Dr. Katharina Graunke,ÖDP,München-Land,-401.36282,-215.16537,0.004487225510259403,0.021078483030804444,0.10747891715673548,0.09353064655225438,0.05850427282617315
518,dirk-kranefuss,Dirk Kranefuss,AfD,Neuss I,-626.1698,466.6077,0.018793535912859115,0.03720397467949059,0.11537563888753415,0.002699228461754211,0.07225491406221754
519,alexander-king,Dr. Alexander King,DIE LINKE,Berlin-Tempelhof-Schöneberg,492.38184,516.2829,0.0,0.06716684563382343,0.01289133350223994,0.00980346895805448,0.08956706562150317
520,jorg-berens,Jörg Berens,FDP,Münster,-811.3401,-645.96027,0.007969112804621294,0.07382896039204252,0.10133514756135348,0.014381359260462225,0.029351568125055093
521,boris-mijatovic,Boris Mijatovic,DIE GRÜNEN,Kassel,438.06805,-196.2768,0.04045511443605783,0.11847392276931655,0.01922051597519226,0.11777816670463075,0.0
522,marion-schleicher-frank,Marion Schleicher-Frank,FREIE WÄHLER,Neustadt - Speyer,-1067.3458,66.33654,0.0130124220797988,0.03227273416597714,0.1319513696253723,0.048594127332748566,0.07616720428317754
523,doris-achelwilm,Doris Achelwilm,DIE LINKE,,1003.201,611.3474,0.0,0.04763405331580161,0.00512643365831894,0.0,0.22330237137073788
524,christoph-schmid-2,Christoph Schmid,SPD,Donau-Ries,106.83006,-780.645,0.006156205615828054,0.012030239448333523,0.036433868790627336,0.0,0.018814391554899224
525,kerstin-vieregge,Kerstin Vieregge,CDU,Lippe I,315.80685,-909.96094,0.06003335173826493,0.059323746668286825,0.0,0.0,0.0
526,dr-fritz-felgentreu,Dr. Fritz Felgentreu,SPD,Berlin-Neukölln,928.5199,-226.54846,0.0109007115507464,0.11897168279826845,0.039863206798989366,0.004512713771879822,0.06389573164512083
527,markus-matzerath,Markus Matzerath,AfD,Aachen II,-341.9653,353.88135,0.01236939651150215,0.10166119396308107,0.04035822234530556,0.0,0.03318030245926175
528,gunter-lach,Günter Lach,CDU,Helmstedt - Wolfsburg,358.9035,-853.89136,0.010718726194847115,0.023519002575198168,0.0,0.04035111843944919,0.013704745918428622
529,michael-weingartner,Michael Weingärtner,FREIE WÄHLER,Frankfurt am Main I,-763.246,582.38055,0.0,0.0,0.17178346762648547,0.005740413836484583,0.0038010034512603657
530,lutz-egerer,Lutz Egerer,SPD,Ansbach,390.52576,-918.54553,0.06145960396778855,0.0,0.02358046802692473,0.0,0.006934526035345463
531,martina-broschei,Martina Broschei,PIRATEN,Nienburg II - Schaumburg,-478.73972,389.50174,0.0221352797978683,0.07583210476799059,0.048777431214007384,0.007296405706270078,0.08556648516067482
532,bjorn-leuzinger,Björn Leuzinger,DIE PARTEI,Heidelberg,-230.93149,49.659103,0.0,0.0,0.0,0.005341016063754252,0.0
533,victor-gogrof-2,Victor Gogröf,DIE PARTEI,Bruchsal - Schwetzingen,-276.16397,104.84904,0.0,0.0,0.017415937607006618,0.0,0.0
534,patrick-ginsbach,Patrick Ginsbach,DIE GRÜNEN,Saarbrücken,491.45306,-394.58258,0.04787672168789686,0.0,0.01891737237755446,0.2122331188203626,0.0
535,fares-al-hassan,Fares Al-Hassan,Bergpartei,Berlin-Friedrichshain-Kreuzberg - Prenzlauer Berg Ost,-310.15048,620.9875,0.005788348930024607,0.013869257526040386,0.023475013124391538,0.05612061301596297,0.0054508442195935715
536,adrian-gabriel,Adrian Gabriel,DIE LINKE,Wiesbaden,433.89078,628.5778,0.0066381817287863,0.06546838015843104,0.012322506253672635,0.05299386872840205,0.1014186772431938
537,niklas-haupt,Niklas Haupt,DIE LINKE,Fürth,932.409,627.5758,0.008880682701175951,0.02671423653823712,0.005847214573617544,0.0,0.23709534459188503
538,sascha-muller,Sascha Müller,DIE GRÜNEN,Nürnberg-Süd,283.8574,-376.21024,0.02751698850639117,0.10019493059631003,0.023830281051149937,0.10716953754772973,0.04386721767983354
539,maiken-winter,Dr. Maiken Winter,ÖDP,Weilheim,242.22966,-318.2466,0.00813640705129603,0.04341367136646765,0.045340224418781265,0.13815448511697162,0.014706834281261169
540,paul-thomas-vogel,Paul Thomas Vogel,DIE PARTEI,Chemnitz,-642.63306,266.73416,0.01564165867698656,0.022683568169076563,0.03057447128199843,0.018630667329534608,0.04735408314052656
541,gabriele-katzmarek,Gabriele Katzmarek,SPD,Rastatt,-272.8712,-540.8798,0.020551409160689683,0.07445251751280058,0.017500954915930355,0.01072143716576446,0.02461180360917789
542,dr-ilse-ertl,Dr. Ilse Ertl,FREIE WÄHLER,München-Land,-82.05315,390.2542,0.0,0.0,0.023499009169627813,0.023154952825115708,0.03968287888419927
543,tobias-hammerl,Dr. Tobias Hammerl,SPD,Regensburg,408.6061,-428.98935,0.0573677214759982,0.08575524698928033,0.02822641120120097,0.08173763457927667,0.029091193680878126
544,toni-rotter,Toni Rotter,PIRATEN,Chemnitz,-804.5346,43.76808,0.0585823082976184,0.0,0.07022284320136031,0.003282868523267153,0.006709011938371612
545,urban-aykal,Urban Aykal,DIE GRÜNEN,Berlin-Steglitz-Zehlendorf,510.13885,154.10368,0.005689138468850522,0.07088966711394629,0.02415078751198049,0.0,0.08039935808256647
546,jan-pauls,Jan Pauls,SPD,Bitburg,-1064.3828,-239.85544,0.0,0.0,0.0,0.0,0.0
547,achim-kessler,Dr. Achim Kessler,DIE LINKE,Frankfurt am Main I,865.24713,603.4192,0.0,0.0,0.013306750151433823,0.016076873496251153,0.21393084179479155
548,christian-reinke,Christian Reinke,SPD,Rostock - Landkreis Rostock II,1149.0376,-271.63248,0.0,0.16695428054447525,0.012771927587666184,0.0033410224593695336,0.07755732906794638
549,philipp-tacer,Philipp Tacer,SPD,Düsseldorf I,132.60802,72.168495,0.0,0.0,0.0,0.0,0.049885717661483184
550,glenn-giera-bay,Glenn Giera-Bay,ÖDP,München-Ost,-228.88641,440.75214,0.01708354808728103,0.06101981643379083,0.055699791219326375,0.0,0.06645606972105493
551,roderich-kiesewetter,Roderich Kiesewetter,CDU,Aalen - Heidenheim,1061.8997,282.8999,0.055625724314757985,0.07561642829857954,0.05203243765661172,0.024672829670064168,0.13156190484383154
552,oliver-strank,Dr. Oliver Strank,SPD,Frankfurt am Main I,79.61282,-495.4471,0.07651389710383003,0.1386746659566779,0.0720512902697686,0.03239233669469501,0.10506675371420217
553,ronald-krugel,Ronald Krügel,FDP,Eichsfeld - Nordhausen - Kyffhäuserkreis,-360.92636,223.50174,0.0,0.0,0.03887695324750642,0.007335959649092634,0.01533044365046192
554,joachim-kotteck,Joachim Kotteck,DIE LINKE,Harburg,-379.60965,492.1326,0.011533368388153158,0.02600008045935997,0.049790983079726486,0.0,0.05549314807823764
555,dr-ute-finckh-kramer,Dr. Ute Finckh-Krämer,SPD,Berlin-Steglitz-Zehlendorf,38.715633,450.9781,0.0,0.0,0.02086903227297584,0.008972695024369669,0.0
556,jorg-cezanne,Jörg Cezanne,DIE LINKE,Groß-Gerau,881.1083,408.10428,0.0,0.0,0.01174342964038429,0.02132804059584713,0.15743627953072628
557,stephan-stieglauer,Stephan Stieglauer,FREIE WÄHLER,Donau-Ries,294.1995,-595.15564,0.004017383262100637,0.06848701974467246,0.05024009704033644,0.023334326822175216,0.05168799222465917
558,manuela-petra-holz,Manuela Holz,DIE LINKE,Kreuznach,1203.5654,481.3887,0.010236910467346044,0.013214469331147793,0.009592051175317246,0.004037585518662052,0.2546252567502996
559,cem-ozdemir,Cem Özdemir,DIE GRÜNEN,Stuttgart I,613.6562,-320.38068,0.014779330771924759,0.09510212667057573,0.02593788101628406,0.1404141212074896,0.02919643347199345
560,jana-schimke,Jana Schimke,CDU,Dahme-Spreewald - Teltow-Fläming III - Oberspreewald-Lausitz I,347.01096,-973.8986,0.00959103915852447,0.029411688342728486,0.01900012718964549,0.008100416901833352,0.00984534015901215
561,sascha-mattern,Sascha Mattern,FREIE WÄHLER,Heinsberg,368.78763,520.60803,0.021699281842622303,0.0,0.028749994466957977,0.0,0.0447523217542335
562,diego-semmler,Diego Semmler,FREIE WÄHLER,Gießen,481.71344,88.79681,0.0,0.030522724644193738,0.012832255756471022,0.0,0.07476803389939267
563,laura-schieritz,Laura Schieritz,FDP,Uckermark - Barnim I,-505.96353,-822.4648,0.08466056893889096,0.1506500103120817,0.08599023207113465,0.04028234041873519,0.05377469719910148
564,gerd-breternitz,Gerd Breternitz,AfD,Diepholz - Nienburg I,-1255.6058,308.2314,0.023837580267444158,0.026058648211287387,0.08338380258229834,0.02808915984407032,0.03939571025489773
565,yilmaz-murat,Murat Yilmaz,DIE LINKE,Köln I,872.74603,532.8219,0.00980073372674352,0.05323920630010109,0.03931532271256317,0.030666737944927493,0.11892236223456028
566,nicolaus-fest,Dr. Nicolaus Fest,AfD,Berlin-Charlottenburg-Wilmersdorf,-693.5646,215.14691,0.0,0.011950254417846176,0.1136000346600769,0.0,0.007846180593051432
567,dr-matthias-miersch,Dr. Matthias Miersch,SPD,Hannover-Land II,1224.9185,-128.81299,0.02096820762831784,0.15675716190121985,0.017738258664727218,0.025544145987371532,0.1305370229303557
568,hubert-mohs,Hubert Mohs,BüSo,Stuttgart I,-32.825676,510.09882,0.02053692943531513,0.0,0.08843540899513537,0.0,0.036408698078469776
569,marion-schniggendiller,Marion Schniggendiller,DIE GRÜNEN,Warendorf,226.58144,-719.6274,0.012953448544986894,0.0,0.006585998575289265,0.05408172916256133,0.040359636588319016
570,harald-von-herget,Dr. jur. Harald von Herget,FREIE WÄHLER,Starnberg - Landsberg am Lech,1084.673,-146.40634,0.01316746840113355,0.19640023052173675,0.06133912489227099,0.0013614041649350596,0.05921824781207447
571,bernd-fohr,Dr. Bernd Föhr,DIE PARTEI,Mainz,-432.1311,239.7506,0.0,0.0,0.054394349263883514,0.0,0.0
572,sascha-bahl,Sascha Bahl,DIE LINKE,Bergstraße,-761.3587,237.4013,0.0,0.005452850119342211,0.05369374566171648,0.007645605850476269,0.03533881600859927
573,reinhard-neudorfer,Reinhard Neudorfer,DIE LINKE,Waiblingen,373.0345,666.06616,0.0,0.08168111609276198,0.05740750363089134,0.021948975012991576,0.08030432338050791
574,michael-espendiller,Dr. Michael Espendiller,AfD,Steinfurt III,785.29083,334.3774,0.0,0.05327881062160213,0.09355216270877983,0.0,0.10386203419558268
575,beate-walter-rosenheimer,Beate Walter-Rosenheimer,DIE GRÜNEN,Fürstenfeldbruck,497.60764,734.81976,0.016509162313432368,0.1028057197377926,0.03635276944639973,0.05888475840274076,0.05538356044045572
576,dieter-kempka,Dieter Kempka,DIE LINKE,Ennepe-Ruhr-Kreis II,724.4459,210.06467,0.0,0.060665959475838936,0.0,0.011778575921806918,0.09205341320694173
577,alexander-carapinha-hesse,Alexander Carapinha Hesse,FDP,Diepholz - Nienburg I,-631.5474,-788.0879,0.07330627030426297,0.022099992538467568,0.05560406305228703,0.002364552811279981,0.003511063093226431
578,paulo-da-silva,Paulo da Silva,DIE PARTEI,Warendorf,108.172905,627.46185,0.0,0.012679366010978613,0.05315586571218816,0.0069703723537032575,0.01821896473700244
579,elisabeth-kaiser,Elisabeth Kaiser,SPD,Gera - Greiz - Altenburger Land,1291.4823,-261.58502,0.02377061761493745,0.2294187464886214,0.0,0.0,0.11618648104627775
580,inga-brettschneider,Inga Brettschneider,ÖDP,Oldenburg - Ammerland,-1032.0177,-175.7128,0.0,0.0,0.0,0.0,0.0
581,johannes-schraps,Johannes Schraps,SPD,Hameln-Pyrmont - Holzminden,130.21167,-638.1683,0.03431091352899325,0.01125735228172673,0.0037164583457600397,0.005972012023226383,0.02654883516583689
582,johannes-rosner,Johannes Rösner,DIE PARTEI,Homburg,-560.5947,-10.907398,0.0,0.024203111311255462,0.013267463935764386,0.012956705799251886,0.0018339657273479914
583,roland-meier,Roland Meier,DIE LINKE,Ingolstadt,449.62927,25.394072,0.0,0.012602935009075706,0.0,0.14096261669955085,0.0323406473911254
584,thomas-bauske,Thomas Bauske,SPD,Kulmbach,378.99075,-525.8108,0.0,0.04723251299085999,0.017191358001535068,0.005969708671604138,0.07026379518260131
585,robert-von-olberg,Robert von Olberg,SPD,Münster,882.41644,-173.32527,0.0,0.13207573369116166,0.002923231719673219,0.00750007518478568,0.04909879263328691
586,olaf-konstantin-krueger,Dr. Olaf Konstantin Krueger,PIRATEN,Rosenheim,-489.43365,-13.909604,0.012143904049212043,0.0,0.04142243485443452,0.012011144825478557,0.004585828359464468
587,stefanie-knecht,Stefanie Knecht,FDP,Ludwigsburg,-554.8418,-690.4626,0.02723856244144391,0.05229931264589488,0.019954351268240383,0.012109824467154598,0.03262601455121268
588,lennart-obenauer,Lennart Obenauer,DIE PARTEI,Reutlingen,-183.95421,-64.20142,0.003813019677592771,0.0,0.001979783490803062,0.0,0.007862843082710996
589,hans-werner-ignatowitz,Hans-Werner Ignatowitz,DIE GRÜNEN,Euskirchen - Rhein-Erft-Kreis II,487.17957,-316.83517,0.0,0.0,0.0,0.1774689414659394,0.0
590,dominic-lenz,Dominic Lenz,DIE LINKE,Amberg,490.12463,444.73822,0.0,0.0033916033296780674,0.012291050726301636,0.00928960048391371,0.08312121591768748
591,rupert-ostrowski,Rupert Ostrowski,AfD,Gifhorn - Peine,-831.6363,610.2296,0.0,0.0,0.17466780283900313,0.0,0.0
592,sabine-stellrecht-schmidt,Sabine Stellrecht-Schmidt,DIE GRÜNEN,Main-Spessart,75.36732,-46.011757,0.0,0.0,0.005778658348635799,0.01426743041640569,0.0
593,manfred-todtenhausen,Manfred Todtenhausen,FDP,Wuppertal I,759.4272,17.252209,0.0,0.0,0.009099887820223513,0.0,0.06828504895236699
594,sebastian-bucher,Sebastian Bucher,Parteilos,Bergstraße,-1023.7253,562.3997,0.0,0.003419780068092207,0.20620709474171744,0.014175715496967204,0.01805138433268676
595,ursula-schulte,Ursula Schulte,SPD,Borken II,1113.3014,-333.51285,0.007375947883276084,0.17885481498980446,0.004092215913606589,0.005160814701603529,0.10181960660701588
596,sebastian-roloff,Sebastian Roloff,SPD,München-Süd,761.3244,89.40197,0.0,0.05031850058855196,0.026019031981953246,0.0,0.09056153443533138
597,karl-peter-scheit,Karl-Peter Scheit,DIE LINKE,St. Wendel,1142.0623,-56.82662,0.01622597161550347,0.19264970151828584,0.025322703589845976,0.0,0.05617418075042028
598,barbara-schilke,Barbara Schilke,MLPD,Mecklenburgische Seenplatte II - Landkreis Rostock III,103.01677,557.1766,0.0,0.011672514251350859,0.014454245217416138,0.007576036628622631,0.0
599,kevin-honicke,Kevin Hönicke,SPD,Berlin-Lichtenberg,1186.5011,-332.0489,0.0,0.2802488797733921,0.0038100678660731037,0.0,0.08884816049196419
600,andreas-kubesch,Andreas Kubesch,DIE GRÜNEN,Calw,252.4943,-245.99963,0.010124362178329932,0.019496590773242527,0.02332173481310944,0.089485423586349,0.007667984669175962
601,bettina-jarasch,Bettina Jarasch,DIE GRÜNEN,Berlin-Spandau - Charlottenburg Nord,614.94037,-390.73727,0.0419506997558934,0.10668799794237993,0.027213612169666588,0.15212070556160456,0.06591684049971289
602,gregor-voht,Gregor Voht,FREIE WÄHLER,Herzogtum Lauenburg - Stormarn-Süd,-273.3729,-300.5825,0.0,0.0,0.04254059086888927,0.003187974266159616,0.02853295570806415
603,iris-peterek,Iris Peterek,FREIE WÄHLER,Worms,224.11404,-584.9942,0.007688170880767654,0.018636408391091312,0.07144015463767593,0.03981954750187349,0.01212330292536967
604,andre-grote,André Grote,FDP,Stade I - Rotenburg II,-416.04572,-656.37445,0.004984625633503118,0.0518136989741404,0.05545884672049184,0.028125769297814133,0.015246920769571947
605,kai-gehring,Kai Gehring,DIE GRÜNEN,Essen III,-340.5269,-489.78348,0.0,0.06712530040844203,0.06401217122473131,0.07097454880514516,0.01932512772459361
606,barbara-hendricks,Dr. Barbara Hendricks,SPD,Kleve,861.1882,-248.2111,0.016305580113783066,0.15015700790196407,0.005177066252360748,0.08660350538331356,0.03687940918008653
607,klaus-fuchs,Klaus Fuchs,MLPD,Anhalt,167.66235,511.03726,0.0,0.0,0.0,0.021452321494026486,0.007439649300256823
